x,y,datetime
10.8029298553396,59.6482543102044,2021-05-03 04:34:50
10.8024508491393,59.6483303088818,2021-05-03 04:36:50
10.801936845397,59.6481393075048,2021-05-03 04:38:50
10.8020818470602,59.6481363079021,2021-05-03 04:40:50
10.8023068495166,59.6481433085167,2021-05-03 04:42:50
10.8023068495166,59.6481433085167,2021-05-03 04:45:19
10.8022868486401,59.6482043084526,2021-05-03 04:47:20
10.8022868486401,59.6482043084526,2021-05-03 04:49:20
10.8022768481538,59.6482393084198,2021-05-03 04:51:22
10.8022158483647,59.6481553082658,2021-05-03 04:53:23
10.8023528488913,59.648250308626,2021-05-03 04:55:53
10.8023008465547,59.6484143084584,2021-05-03 04:58:22
10.8022208484637,59.6481513082802,2021-05-03 05:00:22
10.8022668482442,59.6482203083954,2021-05-03 05:02:25
10.8022868496547,59.6481093084672,2021-05-03 05:04:25
10.8024078499586,59.648208308783,2021-05-03 05:06:26
10.8022838485636,59.6482083084437,2021-05-03 05:08:27
10.8023278497528,59.6481433085742,2021-05-03 05:10:56
10.8022878484484,59.6482233084524,2021-05-03 05:12:58
10.8020888465729,59.648189307913,2021-05-03 05:14:58
10.8022468480192,59.6482203083406,2021-05-03 05:17:27
10.8022988481984,59.6482583084771,2021-05-03 05:19:28
10.8022988481984,59.6482583084771,2021-05-03 05:21:28
10.8022988481984,59.6482583084771,2021-05-03 05:23:28
10.8021638470535,59.648223308113,2021-05-03 05:25:28
10.8021688475903,59.6481783081337,2021-05-03 05:27:28
10.8022048487323,59.6481093082429,2021-05-03 05:29:28
10.8023008503462,59.6480593085133,2021-05-03 05:31:29
10.8021798471053,59.648235308155,2021-05-03 05:33:29
10.8023698500224,59.6481623086862,2021-05-03 05:35:30
10.8025598524375,59.6481363092101,2021-05-03 05:37:30
10.802533852145,59.6481363091389,2021-05-03 05:39:32
10.8026208521091,59.6482313093624,2021-05-03 05:41:35
10.8025028502476,59.6482813090317,2021-05-03 05:43:36
10.8019028452922,59.6481133074158,2021-05-03 05:45:36
10.8018078463488,59.6479143071866,2021-05-03 05:48:04
10.8019418479737,59.647903307555,2021-05-03 05:50:31
10.8018728473577,59.6478883073685,2021-05-03 05:52:56
10.8020128484093,59.6479373077441,2021-05-03 05:55:22
10.801956848591,59.6478613076026,2021-05-03 05:57:47
10.802175850243,59.6479373081901,2021-05-03 06:00:15
10.8017868461126,59.6479143071292,2021-05-03 06:02:18
10.8017968455309,59.6479793071465,2021-05-03 06:04:44
10.8019458460643,59.6480863075376,2021-05-03 06:07:10
10.8022678487895,59.6481703084058,2021-05-03 06:09:35
10.8023608494299,59.6482083086544,2021-05-03 06:12:01
10.802288848417,59.6482273084545,2021-05-03 06:14:26
10.8024068499473,59.6482083087803,2021-05-03 06:16:27
10.8023728500134,59.6481663086938,2021-05-03 06:18:54
10.802746853847,59.6482013097118,2021-05-03 06:20:54
10.8029828571961,59.6481363103676,2021-05-03 06:23:22
10.8030038577207,59.6481093104293,2021-05-03 06:25:51
10.8029708576805,59.6480783103438,2021-05-03 06:27:51
10.8029848585215,59.6480143103919,2021-05-03 06:30:19
10.8030618573159,59.6482083105727,2021-05-03 06:32:23
10.8031678595656,59.648109310878,2021-05-03 06:34:52
10.8032318603711,59.6481013110544,2021-05-03 06:36:52
10.8033588629745,59.6479913114189,2021-05-03 06:38:52
10.8037378663838,59.6480713124436,2021-05-03 06:40:52
10.8036068640557,59.6481513120728,2021-05-03 06:43:21
10.803438862123,59.6481553116124,2021-05-03 06:45:21
10.8031028566771,59.6483113106689,2021-05-03 06:47:22
10.8029888571888,59.6481433103829,2021-05-03 06:49:24
10.8029698574557,59.6480983103379,2021-05-03 06:51:50
10.8027938549952,59.6481433098493,2021-05-03 06:54:17
10.8030098581193,59.6480783104505,2021-05-03 06:56:46
10.8029518572212,59.6481013102882,2021-05-03 06:58:47
10.8029238570664,59.6480863102139,2021-05-03 07:00:49
10.8029098562574,59.6481473101662,2021-05-03 07:03:18
10.8029548568491,59.6481393102906,2021-05-03 07:05:19
10.8030938593846,59.648048310685,2021-05-03 07:07:48
10.8031078589334,59.6481053107145,2021-05-03 07:09:48
10.8029428578141,59.6480363102736,2021-05-03 07:11:49
10.8029788569482,59.6481553103537,2021-05-03 07:13:49
10.8030508584951,59.6480863105614,2021-05-03 07:15:50
10.8031118587755,59.6481243107225,2021-05-03 07:17:50
10.8029658572505,59.6481133103247,2021-05-03 07:19:52
10.8029208569044,59.6480983102038,2021-05-03 07:22:22
10.8028828550993,59.6482273100799,2021-05-03 07:24:29
10.8029098568234,59.6480943101744,2021-05-03 07:26:29
10.8029178578533,59.6480063102099,2021-05-03 07:28:29
10.8028888568755,59.6480673101211,2021-05-03 07:30:58
10.8031388614821,59.6478993108311,2021-05-03 07:32:58
10.8028838597135,59.6477963101493,2021-05-03 07:34:59
10.8030258613857,59.6477893105389,2021-05-03 07:37:28
10.8030328613897,59.647796310557,2021-05-03 07:39:28
10.8030938627274,59.6477353107333,2021-05-03 07:41:28
10.8029038576103,59.6480143101703,2021-05-03 07:43:57
10.8030598587138,59.6480753105878,2021-05-03 07:46:03
10.8029868563867,59.6482163103662,2021-05-03 07:48:03
10.8031728596219,59.6481093108917,2021-05-03 07:50:32
10.8029898546689,59.6483803103491,2021-05-03 07:52:33
10.803157855587,59.6484713107947,2021-05-03 07:55:03
10.8029398525151,59.6485293101892,2021-05-03 07:57:05
10.8028688529446,59.6484143100127,2021-05-03 07:59:05
10.802980857259,59.6481283103634,2021-05-03 08:01:06
10.8029398573638,59.6480753102594,2021-05-03 08:03:14
10.8030478576069,59.6481663105409,2021-05-03 08:05:43
10.8030098567736,59.648204310431,2021-05-03 08:07:47
10.8029568565832,59.6481663102919,2021-05-03 08:09:47
10.8030068581176,59.6480753104427,2021-05-03 08:11:52
10.8031898606248,59.64803331095,2021-05-03 10:19:34
10.8030068584913,59.6480403104481,2021-05-03 10:21:47
10.8030068584913,59.6480403104481,2021-05-03 10:23:51
10.8030068584913,59.6480403104481,2021-05-03 10:25:55
10.8028688553903,59.6481853100481,2021-05-03 10:27:59
10.8027788546555,59.6481593098058,2021-05-03 10:30:03
10.8028318558285,59.6481053099592,2021-05-03 10:32:07
10.8029228566066,59.6481283102047,2021-05-03 10:34:11
10.8029228575464,59.6480403102183,2021-05-03 16:36:52
10.8029228575464,59.6480403102183,2021-05-03 16:38:54
10.8029228575464,59.6480403102183,2021-05-03 16:40:57
10.8025658509564,59.6482813092041,2021-05-03 16:42:57
10.8020308455145,59.6482273077484,2021-05-03 16:44:58
10.8019808455181,59.6481743076198,2021-05-03 16:46:58
10.8017258421582,59.6482203069149,2021-05-03 16:49:03
10.8018238427373,59.6482693071755,2021-05-03 16:51:03
10.8017938441514,59.6481053071188,2021-05-03 16:53:32
10.8018958457047,59.6480673074038,2021-05-03 16:55:32
10.8019498459063,59.6481053075457,2021-05-03 16:57:32
10.8024368495479,59.6482773088517,2021-05-03 16:59:33
10.8031558582131,59.6482233108276,2021-05-03 17:01:35
10.8032198584419,59.6482693109956,2021-05-03 17:04:05
10.8032288591519,59.648212311029,2021-05-03 17:06:34
10.8032918590489,59.6482883111897,2021-05-03 17:08:34
10.8031968581404,59.648273310932,2021-05-03 17:10:34
10.8031988582804,59.6482623109392,2021-05-03 17:12:34
10.8031068576192,59.6482273106929,2021-05-03 17:14:34
10.8030038578061,59.6481013104305,2021-05-03 17:16:35
10.8030978571869,59.6482583106635,2021-05-03 17:18:36
10.8031378576369,59.6482583107729,2021-05-03 17:21:05
10.8033488607475,59.6481893113609,2021-05-03 17:23:05
10.8032078585952,59.6482423109669,2021-05-03 17:25:06
