x,y,date
263796.401922944,6620159.85812996,2021-05-06 17:37:25
263796.401922944,6620159.85812996,2021-05-06 17:39:33
263796.401922944,6620159.85812996,2021-05-06 17:41:41
263796.401922944,6620159.85812996,2021-05-06 17:43:49
263796.401922944,6620159.85812996,2021-05-06 17:46:07
263796.401922944,6620159.85812996,2021-05-06 17:48:15
263796.401922944,6620159.85812996,2021-05-06 17:50:22
263796.401922944,6620159.85812996,2021-05-06 17:52:31
263796.401922944,6620159.85812996,2021-05-06 17:54:39
263797.39404411,6620166.60666796,2021-05-06 17:58:36
263799.856569823,6620162.65438995,2021-05-06 18:01:06
263768.701365415,6620145.42008546,2021-05-06 18:08:13
263752.983245699,6620152.44444782,2021-05-06 18:10:14
263764.662981939,6620159.29826872,2021-05-06 18:16:14
263765.092150158,6620158.04284028,2021-05-06 18:20:14
263776.841894982,6620142.78340734,2021-05-06 18:22:14
263769.848142775,6620140.3227768,2021-05-06 18:24:14
263776.863055975,6620146.69019973,2021-05-06 18:26:14
263774.65381358,6620149.28653564,2021-05-06 18:28:14
263777.538503919,6620146.64745914,2021-05-06 18:32:14
263755.220399703,6620138.68023622,2021-05-06 18:35:27
263750.210617036,6620129.17110968,2021-05-06 18:37:27
263753.412180527,6620139.57629309,2021-05-06 18:39:27
263734.372621466,6620127.15859201,2021-05-06 18:41:27
263760.968853159,6620143.78784647,2021-05-06 18:43:27
263753.60258654,6620161.33813026,2021-05-06 18:45:27
263751.167523986,6620130.00384033,2021-05-06 18:47:27
263740.648287411,6620108.4490195,2021-05-06 18:49:27
263768.954403705,6620128.87825789,2021-05-06 18:51:27
263768.236512563,6620113.96112338,2021-05-06 18:53:27
263771.001741594,6620120.15081477,2021-05-06 18:55:27
263775.948188695,6620132.23217364,2021-05-06 18:57:27
263782.189079814,6620132.61889751,2021-05-06 18:59:27
263783.814764622,6620164.56270426,2021-05-06 19:01:27
263783.181123469,6620130.43456866,2021-05-06 19:03:27
263787.536414621,6620134.06711853,2021-05-06 19:05:27
263789.11236929,6620124.14124552,2021-05-06 19:07:27
263785.02482335,6620155.10662267,2021-05-06 19:13:27
263787.564563008,6620134.51198092,2021-05-06 19:15:27
263789.042050679,6620128.38880755,2021-05-06 19:17:27
263790.709559474,6620127.05502882,2021-05-06 19:19:27
263788.261052461,6620127.65659834,2021-05-06 19:21:27
263788.690216129,6620124.61460019,2021-05-06 19:23:27
263792.025374988,6620137.1329108,2021-05-06 19:25:27
263784.342041079,6620129.13284164,2021-05-06 19:27:27
263794.382365928,6620131.51239546,2021-05-06 19:29:27
263796.943446102,6620130.90370709,2021-05-06 19:31:27
263785.348733456,6620176.30169478,2021-05-06 19:43:27
263770.854710279,6620167.8393282,2021-05-06 19:45:27
263778.538047211,6620178.51922786,2021-05-06 19:47:56
263778.04544973,6620172.52070955,2021-05-06 19:52:52
263772.001606016,6620170.78159804,2021-05-06 19:55:19
263780.015517449,6620174.18262294,2021-05-06 20:00:15
263768.357120055,6620176.59526695,2021-05-06 20:02:41
263772.515212249,6620169.96747099,2021-05-06 20:07:38
263777.897727247,6620174.65161428,2021-05-06 20:10:04
263776.14570266,6620168.39780734,2021-05-06 20:12:30
263776.06840952,6620175.21401369,2021-05-06 20:14:56
263776.863424031,6620172.5955057,2021-05-06 20:18:04
263798.871878842,6620198.89480959,2021-05-06 20:20:31
263786.706755588,6620184.36700944,2021-05-06 20:22:57
263794.720690935,6620194.02106927,2021-05-06 20:25:23
263778.355177085,6620182.77391386,2021-05-06 20:32:42
263780.14932948,6620183.44201035,2021-05-06 20:35:08
263781.472226574,6620194.52439096,2021-05-06 20:37:34
263767.506291439,6620205.1226464,2021-05-06 20:40:01
263787.255730195,6620198.40154431,2021-05-06 20:42:27
263779.051889178,6620193.78425707,2021-05-06 20:44:53
263789.669047656,6620200.81704054,2021-05-06 20:47:19
263789.95046917,6620199.90594646,2021-05-06 20:49:46
263783.392971569,6620191.83465117,2021-05-06 20:52:12
263760.273310955,6620197.09413343,2021-05-06 20:54:40
263774.310110657,6620216.19317302,2021-05-06 20:57:06
263788.874148831,6620212.3684094,2021-05-06 20:59:32
263772.199073055,6620198.90765471,2021-05-06 21:01:59
263784.307681106,6620195.57324179,2021-05-06 21:04:25
263778.495874399,6620181.42507997,2021-05-06 21:06:51
263774.393933373,6620179.11644326,2021-05-06 21:09:17
263773.535655433,6620185.20044379,2021-05-06 21:11:44
263775.44967518,6620202.05178576,2021-05-06 21:14:10
263778.207442444,6620184.01153217,2021-05-06 21:16:36
263778.277884121,6620189.59012011,2021-05-06 21:19:02
263766.978099325,6620177.12917602,2021-05-06 21:21:29
263770.242873115,6620184.96216642,2021-05-06 21:23:55
263771.192755131,6620187.47025913,2021-05-06 21:26:21
263780.269069323,6620192.4789666,2021-05-06 21:28:47
263777.250843002,6620201.93780983,2021-05-06 21:31:14
263773.261201781,6620181.75632255,2021-05-06 21:38:33
263769.820714841,6620184.54223697,2021-05-06 21:41:00
263764.607226307,6620188.78028446,2021-05-06 21:47:05
263786.26359053,6620191.65300873,2021-05-06 21:49:31
263785.123712387,6620186.14209133,2021-05-06 21:51:57
263767.133284386,6620199.22822099,2021-05-06 21:54:24
263785.074545521,6620192.50987319,2021-05-06 21:59:19
263791.990805976,6620195.53373099,2021-05-06 22:09:08
263763.945597159,6620174.75287495,2021-05-06 22:24:02
263775.491547351,6620180.38691854,2021-05-06 22:33:26
263770.284860878,6620171.33687666,2021-05-06 22:39:17
263795.754886438,6620187.14431922,2021-05-06 22:41:45
263823.750564113,6620207.14689873,2021-05-06 22:47:23
263792.680150127,6620180.52755638,2021-05-06 22:49:47
263799.835596623,6620178.39989645,2021-05-06 22:52:15
263788.67678136,6620183.3490681,2021-05-06 22:54:42
263787.719906247,6620183.40961467,2021-05-06 22:56:44
263785.123854682,6620196.86152788,2021-05-06 22:59:05
263788.430721744,6620199.10882204,2021-05-06 23:02:40
263779.966484564,6620189.48326905,2021-05-06 23:05:43
263773.760816773,6620186.07948309,2021-05-06 23:07:43
263794.418127362,6620191.91865714,2021-05-06 23:10:10
263774.175951086,6620187.28148382,2021-05-06 23:16:15
263792.236882927,6620179.77397763,2021-05-06 23:18:43
263772.339499971,6620181.47966453,2021-05-06 23:21:11
263771.636041032,6620189.11712191,2021-05-06 23:23:17
263768.216379879,6620175.26424192,2021-05-06 23:36:37
263779.938334719,6620189.0384067,2021-05-06 23:38:37
263796.338891779,6620190.12221055,2021-05-06 23:40:40
263792.194621771,6620175.53353864,2021-05-06 23:42:46
263805.175970856,6620198.49593733,2021-05-06 23:48:04
263786.573149848,6620190.29349041,2021-05-06 23:50:04
263778.573170125,6620174.60887375,2021-05-06 23:52:33
263807.772103436,6620186.8306121,2021-05-06 23:55:02
263769.13112159,6620179.89611568,2021-05-06 23:57:30
263777.067578342,6620180.28718978,2021-05-06 23:59:30
263782.963548961,6620174.33106333,2021-05-07 00:09:01
263769.919289309,6620188.77911442,2021-05-07 00:11:04
263781.760411761,6620174.07221116,2021-05-07 00:15:05
263771.417739285,6620177.62986094,2021-05-07 00:17:05
263783.132540555,6620184.14652866,2021-05-07 00:29:22
263777.947147823,6620186.14956034,2021-05-07 00:31:22
263761.096620392,6620202.96006253,2021-05-07 00:36:20
263774.302671576,6620191.96322361,2021-05-07 00:39:02
263771.417916973,6620188.3492983,2021-05-07 00:41:02
263768.533141627,6620183.84208864,2021-05-07 00:43:02
263756.220677748,6620197.35059881,2021-05-07 00:45:22
263768.716155325,6620188.52026653,2021-05-07 00:47:22
263761.560741451,6620190.64798684,2021-05-07 00:50:59
263767.942425699,6620200.40528787,2021-05-07 00:52:59
263747.404448751,6620183.05762602,2021-05-07 00:55:01
263759.112244355,6620189.46300345,2021-05-07 00:57:01
263766.591417652,6620193.34448128,2021-05-07 00:59:01
263775.512564544,6620174.46756033,2021-05-07 01:01:01
263767.344097444,6620184.69895878,2021-05-07 01:03:01
263776.103543714,6620172.19694593,2021-05-07 01:09:09
263756.494719995,6620180.24912903,2021-05-07 01:15:11
263756.171185888,6620185.85265156,2021-05-07 01:17:11
263768.44187039,6620194.90229666,2021-05-07 01:19:11
263770.763604932,6620189.61897336,2021-05-07 01:21:11
263784.385104175,6620197.68989972,2021-05-07 01:23:11
263778.432859405,6620201.8630136,2021-05-07 01:25:11
263789.436063883,6620128.36387684,2021-05-07 01:29:11
263786.846928117,6620137.46057149,2021-05-07 01:35:11
263796.901494142,6620162.39472043,2021-05-07 01:43:25
263786.326325171,6620142.6299126,2021-05-07 01:45:25
263763.20638087,6620149.67594294,2021-05-07 01:47:25
263771.016037008,6620135.55911531,2021-05-07 01:49:25
263736.968870392,6620126.21265344,2021-05-07 01:51:46
263777.7634078,6620127.87419785,2021-05-07 02:03:22
263785.418513838,6620126.49652785,2021-05-07 02:05:22
263772.4021897,6620140.49614224,2021-05-07 02:07:22
263768.180357689,6620122.89754968,2021-05-07 02:09:22
263779.191601412,6620119.18593842,2021-05-07 02:11:22
263783.223859858,6620173.08632198,2021-05-07 02:29:22
263780.177353202,6620174.9540087,2021-05-07 02:33:50
263777.693731351,6620177.67936714,2021-05-07 02:36:19
263778.165048254,6620171.73151531,2021-05-07 02:38:19
263775.829119829,6620170.53939739,2021-05-07 02:40:48
263778.087623319,6620169.61485744,2021-05-07 02:45:46
263779.62136071,6620163.48811793,2021-05-07 02:49:46
263776.251549748,6620188.82505596,2021-05-07 02:54:43
263777.736170708,6620192.63924331,2021-05-07 02:57:11
263767.463661496,6620182.1231912,2021-05-07 02:59:39
263775.526846304,6620188.08928788,2021-05-07 03:02:05
263776.638714923,6620201.19491811,2021-05-07 03:04:33
263772.079492732,6620200.59013565,2021-05-07 03:07:00
263774.67569556,6620199.64422236,2021-05-07 03:09:27
263758.479142037,6620195.53276003,2021-05-07 03:11:55
263766.232518935,6620189.45906003,2021-05-07 03:14:24
263738.355972502,6620168.66770633,2021-05-07 03:17:04
263750.23951282,6620165.34743376,2021-05-07 03:19:04
263750.23951282,6620165.34743376,2021-05-07 03:21:04
263750.23951282,6620165.34743376,2021-05-07 03:23:04
263760.392347864,6620167.7197704,2021-05-07 03:25:04
263757.493575348,6620168.34985661,2021-05-07 03:27:04
263757.493575348,6620168.34985661,2021-05-07 03:29:04
263757.493575348,6620168.34985661,2021-05-07 03:31:04
263757.493575348,6620168.34985661,2021-05-07 03:33:04
263757.493575348,6620168.34985661,2021-05-07 03:35:04
263758.32371784,6620163.60756271,2021-05-07 03:37:04
263798.942375518,6620212.51297408,2021-05-07 03:39:32
263809.721367766,6620231.92992043,2021-05-07 03:41:32
263815.56852249,6620287.72537212,2021-05-07 03:44:00
263854.742993848,6620322.76500799,2021-05-07 03:46:00
263858.781406859,6620334.79221979,2021-05-07 03:48:28
263858.879904939,6620367.6142509,2021-05-07 03:50:55
263854.49682356,6620383.18905582,2021-05-07 03:53:21
263878.157251126,6620348.97573408,2021-05-07 03:55:46
263884.798869275,6620337.83619843,2021-05-07 03:58:11
263895.225782071,6620315.96115516,2021-05-07 04:00:37
263911.485598933,6620279.98299274,2021-05-07 04:03:05
263897.815602588,6620259.5203895,2021-05-07 04:05:07
263823.257955605,6620174.34979062,2021-05-07 04:07:34
263794.361754859,6620183.88264164,2021-05-07 04:10:01
263801.608712486,6620187.66721929,2021-05-07 04:12:30
263794.439180993,6620186.89258598,2021-05-07 04:14:31
263797.788236339,6620186.23403686,2021-05-07 04:16:31
263795.255242569,6620177.46143835,2021-05-07 04:18:34
263762.566576203,6620175.28678563,2021-05-07 04:38:55
263814.322439085,6620180.49815394,2021-05-07 04:40:55
263840.143976397,6620211.69282162,2021-05-07 04:43:24
263866.78160399,6620195.0452337,2021-05-07 04:45:25
263846.490328984,6620186.05601677,2021-05-07 04:47:25
263794.868235578,6620174.02443886,2021-05-07 04:49:25
263774.710840021,6620197.52044097,2021-05-07 05:09:09
263765.437369287,6620184.03799221,2021-05-07 05:11:14
263761.412145927,6620145.43470822,2021-05-07 05:13:18
263797.808747877,6620114.21149321,2021-05-07 05:15:18
263838.694766805,6620124.46579629,2021-05-07 05:17:19
263862.595675844,6620147.63090056,2021-05-07 05:19:49
263916.490124,6620172.3606786,2021-05-07 05:21:49
263923.110286971,6620196.61900017,2021-05-07 05:24:18
263916.187236159,6620188.12397206,2021-05-07 05:26:47
263924.320457815,6620196.09582759,2021-05-07 05:28:47
263912.795516146,6620210.4472632,2021-05-07 05:30:58
263921.314267127,6620287.06597617,2021-05-07 05:33:27
263935.8218776,6620281.45877079,2021-05-07 05:35:56
263933.767516842,6620279.35547422,2021-05-07 05:37:56
263929.855641939,6620281.83606862,2021-05-07 05:39:56
263931.783327849,6620285.51062167,2021-05-07 05:41:56
263909.803692508,6620304.31971654,2021-05-07 05:43:56
263889.245497616,6620319.68923114,2021-05-07 05:45:57
263864.592832992,6620313.20905514,2021-05-07 05:48:27
263825.8614918,6620253.91088496,2021-05-07 05:50:56
263793.587766723,6620179.68850185,2021-05-07 05:52:56
263768.948139885,6620177.0045107,2021-05-07 05:54:59
263788.845546769,6620175.29880623,2021-05-07 05:56:59
263795.367719935,6620167.62816591,2021-05-07 05:58:59
263773.859089743,6620171.55734543,2021-05-07 06:00:59
263798.153914961,6620166.11194573,2021-05-07 06:03:01
263798.153914961,6620166.11194573,2021-05-07 06:05:01
263798.153914961,6620166.11194573,2021-05-07 06:07:01
263798.153914961,6620166.11194573,2021-05-07 06:09:01
263802.720187614,6620164.1481176,2021-05-07 06:11:03
263769.693840413,6620170.92763269,2021-05-07 06:13:05
263767.322780888,6620172.75258799,2021-05-07 06:15:06
263771.769477902,6620174.25777545,2021-05-07 06:17:22
263774.661250852,6620176.19634396,2021-05-07 06:19:29
263768.406384471,6620177.37377598,2021-05-07 06:21:29
263774.808957653,6620173.17215264,2021-05-07 06:23:29
263777.229295661,6620173.01899768,2021-05-07 06:25:40
263776.595985624,6620167.47602704,2021-05-07 06:27:43
263765.057007429,6620160.16662184,2021-05-07 06:29:45
263765.057007429,6620160.16662184,2021-05-07 06:31:48
263765.057007429,6620160.16662184,2021-05-07 06:34:03
263757.254228435,6620161.88866797,2021-05-07 06:36:07
263763.713281905,6620167.50961522,2021-05-07 06:38:12
263753.820715061,6620162.10595294,2021-05-07 06:40:15
263766.379900728,6620168.56913877,2021-05-07 06:42:21
263763.68511429,6620166.17146646,2021-05-07 06:44:32
263765.591882705,6620168.61900528,2021-05-07 06:46:36
263765.591882705,6620168.61900528,2021-05-07 06:48:40
263774.049091029,6620173.66687972,2021-05-07 06:50:44
263771.642742675,6620168.68274925,2021-05-07 06:52:48
263771.642742675,6620168.68274925,2021-05-07 06:54:53
263773.06406285,6620173.28256766,2021-05-07 06:56:57
263773.06406285,6620173.28256766,2021-05-07 06:59:01
263773.06406285,6620173.28256766,2021-05-07 07:01:05
263774.119356998,6620167.6327441,2021-05-07 07:03:09
263768.307840367,6620174.92347147,2021-05-07 07:05:16
263769.637568268,6620171.82448098,2021-05-07 07:07:20
263770.826734603,6620178.11390326,2021-05-07 07:09:23
263792.20928418,6620225.78000517,2021-05-07 07:11:42
263807.18146767,6620232.87224839,2021-05-07 07:13:43
263829.400340033,6620218.73716652,2021-05-07 07:15:45
263831.384437602,6620222.40810958,2021-05-07 07:17:47
263832.19355561,6620224.47847598,2021-05-07 07:19:52
263842.59945257,6620254.08023324,2021-05-07 07:21:52
263802.924971785,6620245.98256415,2021-05-07 07:23:52
263795.747785958,6620180.78009935,2021-05-07 07:25:52
263797.682492225,6620164.02021757,2021-05-07 07:27:52
263770.636716623,6620175.11108265,2021-05-07 07:38:00
263782.527281129,6620171.0088421,2021-05-07 07:44:48
263780.845673414,6620168.54704823,2021-05-07 07:48:21
263779.994115451,6620152.41010263,2021-05-07 08:35:31
263777.327602392,6620159.39014688,2021-05-07 08:41:04
263771.917327014,6620180.16644839,2021-05-07 08:43:12
263785.545318928,6620141.00441764,2021-05-07 08:54:52
263763.727104245,6620153.43946267,2021-05-07 08:57:19
263758.971165513,6620171.159535,2021-05-10 04:35:55
263781.289202596,6620188.05964,2021-05-10 04:37:56
263796.219209078,6620182.87182726,2021-05-10 04:39:58
263788.564207816,6620183.35619121,2021-05-10 04:42:02
263780.275914643,6620179.19088616,2021-05-10 04:44:06
263763.81184465,6620170.85320616,2021-05-10 04:46:10
263763.73441168,6620168.73654841,2021-05-10 04:48:15
263766.886483746,6620168.53708182,2021-05-10 04:50:19
263775.329534467,6620168.00280945,2021-05-10 04:52:23
263772.761501188,6620172.07344343,2021-05-10 04:54:30
263768.793248975,6620170.9846222,2021-05-10 04:56:34
263749.648683964,6620173.87105844,2021-05-10 04:58:38
263749.648683964,6620173.87105844,2021-05-10 05:00:43
263785.791924856,6620170.80226815,2021-05-10 05:02:50
263785.791924856,6620170.80226815,2021-05-10 05:04:54
263777.004134821,6620172.13995817,2021-05-10 05:06:59
263768.589259717,6620174.01237572,2021-05-10 05:09:03
263767.132775837,6620170.64305396,2021-05-10 05:11:08
263767.189078196,6620171.53277855,2021-05-10 05:13:12
263767.189078196,6620171.53277855,2021-05-10 05:15:16
263767.962929346,6620165.90076245,2021-05-10 05:17:20
263755.312512851,6620171.39106678,2021-05-10 05:19:24
263754.327500236,6620171.90004614,2021-05-10 05:21:28
263754.327500236,6620171.90004614,2021-05-10 05:23:32
263751.055895842,6620175.56857828,2021-05-10 05:25:36
263777.961038687,6620173.86598174,2021-05-10 05:27:40
263769.7924131,6620175.16451012,2021-05-10 05:29:45
263769.7924131,6620175.16451012,2021-05-10 05:31:49
263771.143327989,6620176.86559915,2021-05-10 05:33:53
263767.139953416,6620178.79384774,2021-05-10 05:35:57
263765.022183087,6620180.15613295,2021-05-10 05:38:01
263765.022183087,6620180.15613295,2021-05-10 05:40:05
263773.584804742,6620178.83266137,2021-05-10 05:42:09
263749.85967694,6620170.06123256,2021-05-10 05:44:13
263749.85967694,6620170.06123256,2021-05-10 05:46:18
263765.387895595,6620171.64675902,2021-05-10 05:48:22
263765.387895595,6620171.64675902,2021-05-10 05:50:26
263765.387895595,6620171.64675902,2021-05-10 05:52:31
263765.387895595,6620171.64675902,2021-05-10 05:54:39
263765.387895595,6620171.64675902,2021-05-10 05:56:46
263772.128326715,6620175.4633378,2021-05-10 05:58:55
263772.128326715,6620175.4633378,2021-05-10 06:01:03
263777.039309255,6620171.80274969,2021-05-10 06:03:14
263779.649633735,6620172.86584429,2021-05-10 06:05:27
263779.649633735,6620172.86584429,2021-05-10 06:07:35
263779.649633735,6620172.86584429,2021-05-10 06:09:43
263779.649633735,6620172.86584429,2021-05-10 06:11:51
263780.205490437,6620174.50558466,2021-05-10 06:13:59
263781.331228599,6620174.43435122,2021-05-10 06:16:09
263781.331228599,6620174.43435122,2021-05-10 06:18:17
263781.331228599,6620174.43435122,2021-05-10 06:20:25
263781.331228599,6620174.43435122,2021-05-10 06:22:33
263781.331228599,6620174.43435122,2021-05-10 06:24:41
263781.331228599,6620174.43435122,2021-05-10 06:26:49
263781.331228599,6620174.43435122,2021-05-10 06:28:57
263781.331228599,6620174.43435122,2021-05-10 06:31:05
263781.331228599,6620174.43435122,2021-05-10 06:33:13
263771.185437791,6620170.38660105,2021-05-10 06:35:21
263769.018396834,6620170.9703748,2021-05-10 06:37:29
263769.018396834,6620170.9703748,2021-05-10 06:39:37
263769.018396834,6620170.9703748,2021-05-10 06:41:45
263769.018396834,6620170.9703748,2021-05-10 06:43:53
263760.779352641,6620169.37019401,2021-05-10 06:46:01
263760.779352641,6620169.37019401,2021-05-10 06:48:09
263773.718365432,6620171.11960666,2021-05-10 06:50:17
263773.718365432,6620171.11960666,2021-05-10 06:52:25
263773.718365432,6620171.11960666,2021-05-10 06:54:33
263773.718365432,6620171.11960666,2021-05-10 06:56:41
263773.718365432,6620171.11960666,2021-05-10 06:58:49
263773.718365432,6620171.11960666,2021-05-10 07:00:57
263773.718365432,6620171.11960666,2021-05-10 07:03:05
263764.156588255,6620170.0497637,2021-05-10 07:05:13
263770.573436336,6620177.68328824,2021-05-10 07:07:21
263774.239106176,6620176.66970044,2021-05-10 07:09:29
263777.940004372,6620178.89205345,2021-05-10 07:11:37
263777.940004372,6620178.89205345,2021-05-10 07:13:45
263782.668099256,6620178.59287228,2021-05-10 07:15:53
263776.328718075,6620173.96927181,2021-05-10 07:18:01
263772.529344136,6620173.7630479,2021-05-10 07:20:09
263774.949546984,6620164.6770272,2021-05-10 07:22:17
263778.488619257,6620166.12799544,2021-05-10 07:38:20
263805.323496463,6620168.67315955,2021-05-10 08:04:29
263760.526223244,6620177.87244464,2021-05-10 08:08:04
263753.096568354,6620188.16878518,2021-05-10 08:10:08
263755.137272054,6620202.55556601,2021-05-10 08:12:12
263761.841652176,6620162.93829568,2021-05-10 08:43:06
263761.841652176,6620162.93829568,2021-05-10 08:45:14
263753.989797069,6620172.81470511,2021-05-10 08:47:22
263760.751405072,6620179.64476974,2021-05-10 08:49:30
263770.376277947,6620168.31624692,2021-05-10 08:51:38
263766.696478587,6620166.42754781,2021-05-10 08:53:45
263770.193297965,6620165.42464191,2021-05-10 08:55:50
263770.193297965,6620165.42464191,2021-05-10 08:57:55
263765.486330847,6620167.84405817,2021-05-10 09:00:02
263765.486330847,6620167.84405817,2021-05-10 09:02:07
263764.712309421,6620163.64992362,2021-05-10 09:04:12
263768.78609221,6620163.72711498,2021-05-10 09:06:47
263764.015862756,6620169.61202527,2021-05-10 09:42:02
263771.220597366,6620169.15610606,2021-05-10 09:44:17
263764.677489693,6620183.63943479,2021-05-10 09:46:25
263767.428363279,6620175.31410806,2021-05-10 09:48:33
263761.314256372,6620178.71586352,2021-05-10 10:08:35
263770.784464238,6620174.76675044,2021-05-10 10:10:43
263720.313187811,6620068.42143068,2021-05-10 10:35:42
263771.354444056,6620179.30878006,2021-05-10 10:42:49
263767.111647088,6620169.41612078,2021-05-10 10:44:53
263764.712309421,6620163.64992362,2021-05-10 10:46:57
263760.195150701,6620157.45944258,2021-05-10 10:49:01
263769.771123274,6620164.11142597,2021-05-10 10:51:06
263764.23402107,6620172.16642145,2021-05-10 10:53:26
263744.948346764,6620157.6426985,2021-05-10 10:55:45
263742.302849643,6620157.81012316,2021-05-10 10:57:53
263743.47786235,6620158.51738721,2021-05-10 11:00:08
263752.38542185,6620163.53671592,2021-05-10 11:02:16
263772.465906746,6620166.50910261,2021-05-10 11:04:24
263766.182919567,6620169.92153509,2021-05-10 11:06:32
263761.19435893,6620163.42590146,2021-05-10 11:08:40
263762.130223939,6620168.39142043,2021-05-10 11:10:48
263760.97638235,6620170.69765686,2021-05-10 11:12:56
263762.883134321,6620172.25190779,2021-05-10 11:15:04
263762.214662689,6620168.83272075,2021-05-10 11:17:12
263771.213602929,6620171.72474981,2021-05-10 11:20:01
263785.855315369,6620176.26964038,2021-05-10 11:25:17
263763.79069868,6620168.73298648,2021-05-10 11:27:25
263760.089764971,6620165.6173606,2021-05-10 11:29:33
263752.469861784,6620163.97801605,2021-05-10 11:31:41
263773.549504549,6620171.13029199,2021-05-10 11:35:52
263773.922497742,6620177.02471783,2021-05-10 11:38:00
263761.257783707,6620168.89327403,2021-05-10 11:40:08
263758.584142637,6620168.61582505,2021-05-10 11:43:20
263768.406262895,6620170.2274843,2021-05-10 11:49:12
263740.072478492,6620158.28626034,2021-05-10 12:15:26
263753.841702593,6620156.18659389,2021-05-10 12:17:34
263753.841702593,6620156.18659389,2021-05-10 12:19:42
263753.841702593,6620156.18659389,2021-05-10 12:21:50
263753.841702593,6620156.18659389,2021-05-10 12:24:00
263783.948692666,6620183.64824178,2021-05-10 12:26:08
263772.11435275,6620181.49391174,2021-05-10 12:28:16
263775.632257549,6620179.93137095,2021-05-10 12:30:24
263775.632257549,6620179.93137095,2021-05-10 12:32:32
263775.632257549,6620179.93137095,2021-05-10 12:34:40
263777.264575559,6620179.82808052,2021-05-10 12:37:07
263756.396332866,6620185.83840338,2021-05-10 12:39:15
263774.182791505,6620174.88668935,2021-05-10 12:41:23
263774.182791505,6620174.88668935,2021-05-10 12:43:31
263774.182791505,6620174.88668935,2021-05-10 12:45:39
263780.951356691,6620179.14814604,2021-05-10 12:56:40
263777.314014074,6620192.21931305,2021-05-10 12:59:55
263776.989892241,6620160.30480362,2021-05-10 13:02:03
263782.618604721,6620159.94863542,2021-05-10 13:08:21
263776.849309718,6620169.69321529,2021-05-10 13:15:11
263805.337601501,6620173.36202213,2021-05-10 17:09:40
263815.243992027,6620145.93665984,2021-05-10 17:11:46
263815.243992027,6620145.93665984,2021-05-10 17:13:51
263815.243992027,6620145.93665984,2021-05-10 17:15:55
263815.243992027,6620145.93665984,2021-05-10 17:17:59
263795.402965632,6620174.4372482,2021-05-10 17:20:02
263795.402965632,6620174.4372482,2021-05-10 17:22:07
263795.402965632,6620174.4372482,2021-05-10 17:24:11
263795.402965632,6620174.4372482,2021-05-10 17:26:15
263795.402965632,6620174.4372482,2021-05-10 17:28:19
263795.402965632,6620174.4372482,2021-05-10 17:30:23
263795.402965632,6620174.4372482,2021-05-10 17:32:27
263795.402965632,6620174.4372482,2021-05-10 17:34:31
263795.402965632,6620174.4372482,2021-05-10 17:36:35
263795.402965632,6620174.4372482,2021-05-10 17:38:39
263795.402965632,6620174.4372482,2021-05-10 17:40:43
263795.402965632,6620174.4372482,2021-05-10 17:42:47
263795.402965632,6620174.4372482,2021-05-10 17:44:52
263795.402965632,6620174.4372482,2021-05-10 17:46:57
263795.402965632,6620174.4372482,2021-05-10 17:49:04
263795.402965632,6620174.4372482,2021-05-10 17:51:12
263795.402965632,6620174.4372482,2021-05-10 17:53:20
263795.402965632,6620174.4372482,2021-05-10 17:55:28
263795.402965632,6620174.4372482,2021-05-10 17:57:36
263795.402965632,6620174.4372482,2021-05-10 17:59:44
263795.402965632,6620174.4372482,2021-05-10 18:01:52
263795.402965632,6620174.4372482,2021-05-10 18:04:00
263795.402965632,6620174.4372482,2021-05-10 18:06:06
263795.402965632,6620174.4372482,2021-05-10 18:08:11
263795.402965632,6620174.4372482,2021-05-10 18:10:15
263795.402965632,6620174.4372482,2021-05-10 18:12:19
263795.402965632,6620174.4372482,2021-05-10 18:14:23
263786.657483652,6620182.69521389,2021-05-10 18:16:27
263786.657483652,6620182.69521389,2021-05-10 18:18:32
263786.657483652,6620182.69521389,2021-05-10 18:20:36
263786.657483652,6620182.69521389,2021-05-10 18:22:43
263786.657483652,6620182.69521389,2021-05-10 18:24:47
263786.657483652,6620182.69521389,2021-05-10 18:26:52
263786.657483652,6620182.69521389,2021-05-10 18:28:57
263794.439078554,6620177.06643637,2021-05-10 18:31:02
263794.439078554,6620177.06643637,2021-05-10 18:33:06
263789.767258678,6620176.46875469,2021-05-10 18:35:15
263795.641738612,6620123.72811377,2021-05-10 18:37:22
263792.862602047,6620131.608555,2021-05-10 18:39:26
263757.218917014,6620155.07958457,2021-05-10 18:41:31
263757.218917014,6620155.07958457,2021-05-10 18:43:38
263771.241320315,6620144.47773245,2021-05-10 18:45:41
263765.057164103,6620169.09948659,2021-05-10 18:47:45
263751.269236917,6620271.80684739,2021-05-12 12:51:47
263800.378181185,6620258.42640347,2021-05-12 12:53:47
263807.314936444,6620208.18675704,2021-05-12 12:55:47
263805.626199258,6620190.4278704,2021-05-12 12:58:17
263787.178285684,6620194.49831362,2021-05-12 13:00:18
263796.831555825,6620205.05359382,2021-05-12 13:02:18
263796.831555825,6620205.05359382,2021-05-12 13:04:18
263791.596906109,6620204.49152505,2021-05-12 13:06:23
263795.825388281,6620200.76248385,2021-05-12 13:08:31
263798.534080459,6620190.87660125,2021-05-12 13:10:34
263788.388342826,6620185.93551937,2021-05-12 13:12:36
263788.507825412,6620175.32017555,2021-05-12 13:14:36
263767.857514453,6620173.16539345,2021-05-12 13:16:36
