x,y,datetime
10.7846612151815,59.655316399297,2021-05-04 04:26:06
10.7847052141343,59.6553733994514,2021-05-04 04:28:06
10.7842692180703,59.6552553978586,2021-05-04 04:30:36
10.7843662169676,59.6552973982107,2021-05-04 04:32:36
10.7846362189421,59.6550643992406,2021-05-04 04:34:36
10.785444223146,59.6544854023057,2021-05-04 04:37:05
10.7842562363847,59.6539893979905,2021-05-04 04:39:32
10.7827272302129,59.654961392208,2021-05-04 04:41:57
10.7821072224366,59.6557213898112,2021-05-04 04:44:21
10.7834442100903,59.6561023946926,2021-05-04 04:46:47
10.7841452157366,59.6554613973716,2021-05-04 04:49:11
10.7845602213064,59.6549273989794,2021-05-04 04:51:37
10.7845892215902,59.6548973990908,2021-05-04 04:54:01
10.784701220526,59.6549313994994,2021-05-04 04:56:26
10.7846342229018,59.6547903992721,2021-05-04 04:58:51
10.7846222225309,59.6548203992235,2021-05-04 05:01:17
10.7846462233448,59.6547553993214,2021-05-04 05:03:43
10.784527220654,59.6549843988495,2021-05-04 05:06:09
10.7843822176496,59.6552443982773,2021-05-04 05:08:33
10.7843212181785,59.6552293980543,2021-05-04 05:11:01
10.7841792185893,59.6552513975269,2021-05-04 05:13:27
10.7843272198054,59.6551143980927,2021-05-04 05:15:52
10.7842982207756,59.6550573979938,2021-05-04 05:18:19
10.7843232208205,59.6550453980878,2021-05-04 05:20:47
10.7843522196196,59.6551183981845,2021-05-04 05:22:47
10.7844012182729,59.6551943983546,2021-05-04 05:24:47
10.784459218408,59.6551643985729,2021-05-04 05:26:47
10.784444217548,59.6552293985083,2021-05-04 05:29:16
10.7843782181746,59.6552093982675,2021-05-04 05:31:17
10.7843682188745,59.655164398237,2021-05-04 05:33:20
10.7844042190791,59.6551373983737,2021-05-04 05:35:50
10.7843752185071,59.6551873982596,2021-05-04 05:37:50
10.7843052186497,59.655202397999,2021-05-04 05:39:50
10.7846192157284,59.6552933991452,2021-05-04 05:41:50
10.7847712139546,59.6553623996966,2021-05-04 05:43:51
10.7846732148461,59.6553353993387,2021-05-04 05:45:51
10.7844322175662,59.6552323984636,2021-05-04 05:48:19
10.784318215729,59.6554003980189,2021-05-04 05:50:46
10.7843082163857,59.6553583979879,2021-05-04 05:53:12
10.7845612138202,59.6554463989094,2021-05-04 05:55:13
10.7845612137049,59.6554543989083,2021-05-04 05:57:16
10.7845952133721,59.6554653990322,2021-05-04 05:59:17
10.7845002155023,59.6553513986977,2021-05-04 06:01:44
10.7846272219575,59.6548583992366,2021-05-04 06:04:09
10.7847002211365,59.6548893995017,2021-05-04 06:06:36
10.7842712216924,59.6550033979018,2021-05-04 06:09:03
10.7842412185453,59.6552323977585,2021-05-04 06:11:29
10.7843432176333,59.6552593981312,2021-05-04 06:13:54
10.7843882178927,59.6552253983022,2021-05-04 06:16:20
10.7843802169535,59.655293398263,2021-05-04 06:18:46
10.7843472197605,59.6551103981672,2021-05-04 06:21:11
10.7842412188192,59.6552133977612,2021-05-04 06:23:40
10.7842702193769,59.6551643978752,2021-05-04 06:26:09
10.784327218263,59.6552213980775,2021-05-04 06:28:10
10.7842462193413,59.655175397785,2021-05-04 06:30:10
10.7842932189851,59.6551833979574,2021-05-04 06:32:11
10.7844612175185,59.6552253985716,2021-05-04 06:34:11
10.7844652173394,59.6552363985848,2021-05-04 06:36:11
10.7843712200699,59.65508039826,2021-05-04 06:38:11
10.7843512204463,59.6550613981889,2021-05-04 06:40:11
10.7843292208906,59.6550383981109,2021-05-04 06:42:11
10.7843932201878,59.6550643983435,2021-05-04 06:44:11
10.7843602203569,59.6550643982217,2021-05-04 06:46:11
10.7843602203569,59.6550643982217,2021-05-04 06:48:11
10.7844062200635,59.6550683983909,2021-05-04 06:50:11
10.7843072211764,59.6550263980314,2021-05-04 06:52:12
10.7841842213024,59.6550613975724,2021-05-04 06:54:15
10.7841872199753,59.6551523975705,2021-05-04 06:56:41
10.7840432205982,59.6551603970378,2021-05-04 06:58:57
10.7846092161544,59.655267399112,2021-05-04 09:18:09
10.7844612172446,59.6552443985689,2021-05-04 09:20:16
10.7844582167699,59.655278398553,2021-05-04 09:22:20
10.7834812129854,59.6558883948597,2021-05-04 09:24:25
10.7825752133345,59.6561863914727,2021-05-04 09:26:29
10.7821702200235,59.6558663900231,2021-05-04 09:28:31
10.7823202264617,59.655366390648,2021-05-04 09:30:31
10.7830412297995,59.6548783933789,2021-05-04 09:32:31
10.783527235668,59.6542983952554,2021-05-04 09:34:31
10.7845402333435,59.6540993990233,2021-05-04 09:36:31
10.7854022209974,59.6546494021273,2021-05-04 09:38:31
10.7852472183902,59.6548854015216,2021-05-04 09:40:58
10.7847222203607,59.6549353995764,2021-05-04 09:43:25
10.7846402211702,59.6549083992775,2021-05-04 09:45:52
10.7846742211545,59.6548973994046,2021-05-04 09:47:52
10.7846362217384,59.6548703992681,2021-05-04 09:50:18
10.7846202216619,59.6548813992075,2021-05-04 09:52:47
10.7845962213381,59.6549123991145,2021-05-04 09:54:47
10.7847012209152,59.6549043995033,2021-05-04 09:57:16
10.7847012201368,59.6549583994956,2021-05-04 09:59:16
10.7847012201368,59.6549583994956,2021-05-04 10:01:16
10.7847012201368,59.6549583994956,2021-05-04 10:03:16
10.7846712216743,59.6548623993985,2021-05-04 10:05:16
10.7846182234307,59.6547593992174,2021-05-04 10:07:45
10.7848762249044,59.6545654001974,2021-05-04 10:09:45
10.7847582265038,59.6544963997716,2021-05-04 10:11:50
10.7844932265938,59.6545843987808,2021-05-04 10:14:19
10.7845482258795,59.6546143989796,2021-05-04 10:16:19
10.7843922261747,59.6546493983988,2021-05-04 10:18:21
10.7843732261712,59.6546563983276,2021-05-04 10:20:21
10.7844972227248,59.6548513987577,2021-05-04 10:22:50
10.7847922223658,59.6547713998581,2021-05-04 10:25:19
10.7851192225633,59.6546414010837,2021-05-04 10:27:19
10.7851752243663,59.654496401311,2021-05-04 10:29:19
10.7848612287289,59.654305400179,2021-05-04 10:31:47
10.7845112374413,59.6538253989551,2021-05-04 10:34:16
10.7844432367521,59.6538973986939,2021-05-04 10:36:44
10.7845272369846,59.6538513990105,2021-05-04 10:39:13
10.78419123777,59.6539163977609,2021-05-04 10:41:42
10.7843152373506,59.6539013982208,2021-05-04 10:44:11
10.7850312261422,59.6544244007897,2021-05-04 10:46:11
10.7847562217287,59.6548283997171,2021-05-04 10:48:11
10.7844102204754,59.65503839841,2021-05-04 10:50:13
10.7843032201446,59.6550993980063,2021-05-04 10:52:24
10.7846592164026,59.6552323993016,2021-05-04 10:54:24
10.7844542185489,59.6551563985556,2021-05-04 10:56:24
10.7844442187588,59.6551453985203,2021-05-04 10:58:24
10.7842632227712,59.6549313978825,2021-05-04 11:00:24
10.7838232221151,59.6551333962295,2021-05-04 11:02:24
10.783965220998,59.6551603967498,2021-05-04 11:04:24
10.7843472196452,59.655118398166,2021-05-04 11:06:24
10.7843972189565,59.6551483983463,2021-05-04 11:08:24
10.784316219314,59.6551523980467,2021-05-04 11:10:24
10.7844142194171,59.6551103984145,2021-05-04 11:13:13
10.7844452179897,59.6551983985164,2021-05-04 11:17:01
10.7846232195565,59.655026399198,2021-05-04 11:32:56
10.7844392204997,59.6550263985187,2021-05-04 11:35:00
10.7841212224037,59.6550073973475,2021-05-04 11:37:15
10.7845852189152,59.6550843990494,2021-05-04 11:41:04
10.7842552214429,59.6550263978394,2021-05-04 11:43:44
10.7844222206877,59.655019398457,2021-05-04 11:45:48
10.7842262209285,59.6550723977259,2021-05-04 11:47:53
10.7843172208512,59.6550453980656,2021-05-04 11:49:58
10.7846272187576,59.6550803992051,2021-05-04 11:52:02
10.7842702216975,59.6550033978981,2021-05-04 11:54:06
10.7840542220841,59.6550533970936,2021-05-04 11:56:10
10.784377220486,59.6550493982866,2021-05-04 11:58:14
10.7842622212917,59.6550343978642,2021-05-04 12:00:18
10.7842622212917,59.6550343978642,2021-05-04 12:02:22
10.7842902210905,59.655038397967,2021-05-04 12:04:26
10.7843242204262,59.6550723980876,2021-05-04 12:06:33
10.7843242204262,59.6550723980876,2021-05-04 12:08:37
10.7843242204262,59.6550723980876,2021-05-04 12:10:41
10.7843242204262,59.6550723980876,2021-05-04 12:12:45
10.7843242204262,59.6550723980876,2021-05-04 12:14:49
10.7843242204262,59.6550723980876,2021-05-04 12:16:53
10.7842922211379,59.6550343979749,2021-05-04 12:18:57
10.7843292206167,59.6550573981082,2021-05-04 12:21:01
10.784415221502,59.6549653984388,2021-05-04 12:23:05
10.7843882193774,59.6551223983168,2021-05-04 12:25:08
10.7845662203964,59.6549883989929,2021-05-04 12:27:13
10.7854382221966,59.6545534022739,2021-05-04 12:29:17
10.7846582326233,59.6541073994577,2021-05-04 12:31:18
10.7839222393075,59.6539053967694,2021-05-04 12:33:18
10.7833892381914,59.6541723947639,2021-05-04 12:35:18
10.7829932318185,59.6547553932192,2021-05-04 12:37:18
10.7823342274854,59.6552903907104,2021-05-04 12:39:46
10.7824912160715,59.6560263911854,2021-05-04 12:42:14
10.783633214181,59.6557513954403,2021-05-04 12:44:41
10.7844082203847,59.6550453984016,2021-05-04 12:47:08
10.7847232142583,59.6553583995199,2021-05-04 12:49:33
10.7847292099896,59.6556523995004,2021-05-04 12:52:00
10.7845982140198,59.6554193990498,2021-05-04 12:54:27
10.7846572154759,59.655297399285,2021-05-04 12:56:54
10.7845982173207,59.6551903990824,2021-05-04 12:59:18
10.7843992213101,59.654984398377,2021-05-04 13:01:44
10.7839482245013,59.6549233967208,2021-05-04 13:04:11
10.7839532210019,59.655164396705,2021-05-04 13:06:37
10.7837932211158,59.6552133961074,2021-05-04 13:09:04
10.7838832195445,59.6552903964287,2021-05-04 13:11:30
10.7839002222105,59.6550993965186,2021-05-04 13:13:56
10.7838522217503,59.6551483963344,2021-05-04 13:16:22
10.7840272200748,59.6552023969728,2021-05-04 13:18:47
10.7839562207703,59.6551793967139,2021-05-04 13:21:12
10.7839222212761,59.6551563965917,2021-05-04 13:23:37
10.7838842215286,59.655152396452,2021-05-04 13:26:02
10.7840872186141,59.6552823971829,2021-05-04 13:28:30
10.7841852188324,59.6552323975518,2021-05-04 13:30:55
10.7843522214358,59.6549923982024,2021-05-04 13:33:21
10.7843842185186,59.6551833982934,2021-05-04 13:35:48
10.7844152186336,59.6551643984105,2021-05-04 13:37:48
10.7844082189001,59.6551483983869,2021-05-04 13:39:48
10.7843032197554,59.6551263980025,2021-05-04 13:41:48
10.7842792201667,59.6551063979167,2021-05-04 13:43:48
10.7839402232162,59.6550153966782,2021-05-04 13:46:14
10.7843292196222,59.6551263980984,2021-05-04 13:48:14
10.7845162175681,59.655202398778,2021-05-04 13:50:57
10.7843812186493,59.6551753982834,2021-05-04 13:53:12
10.7843102194024,59.6551483980251,2021-05-04 13:55:21
